Restaurant_Name,City,Address,Locality,Locality Verbose,lon,lat,cost_for_two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price_Range,Rating,Rating color,Review,Votes
Green Chick Chop,New Delhi,"Near Air Force Staion Arjangarh, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.12084140000002,28.4786827,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
Cafe Foto Club,New Delhi,"J-2/6 B, Ground Floor, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.11987140000001,28.647630100000004,1400,Indian Rupees(Rs.),No,Yes,No,No,3,3,Yellow,Good,280
Admission Lounge,New Delhi,"7, Commercial Complex, New Friends Colony, New Delhi",New Friends Colony,"New Friends Colony, New Delhi",77.26883523,28.56240125,2500,Indian Rupees(Rs.),Yes,No,No,No,4,2,Orange,Average,24
Sagar Choley Bhatoorey,New Delhi,"Mukherji Park, Punjabi Market, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1006304,28.644812100000003,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,26
Kowloon Express,New Delhi,"Shop 11/12, DDA Market, Mount Kailash, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.2474937,28.553210800000002,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,17
Caffï¿½ï¿½ La Poya,Noida,"10, Kirtimaan Plaza Behind Mother Diary, Sector 30, Noida",Sector 30,"Sector 30, Noida",77.3409391,28.5722363,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,164
Riyaz Biryani Corner,New Delhi,"B-61, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19942939,28.56039293,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
Smoke N Oven,Mangalore,"Opposite Vijaya Bank, Bejai Main Road, Bejai, Mangalore",Kadri,"Kadri, Mangalore",0.0,0.0,600,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,127
The Great Indian Food Truck,New Delhi,"Hari Nagar, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.110907,28.6246348,250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6
Aggarwal Sweets India,New Delhi,"1666/1, Govindpuri Extension, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.26001167,28.53451667,100,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,9
Onyx Bar - Hotel The Royal Plaza,New Delhi,"Hotel The Royal Plaza, 19, Ashoka Road, Janpath, New Delhi","Hotel The Royal Plaza, Janpath","Hotel The Royal Plaza, Janpath, New Delhi",77.2170731,28.6212756,2500,Indian Rupees(Rs.),Yes,No,No,No,4,3,Orange,Average,19
The Great Kabab Factory,New Delhi,"1st Floor, MGF Metropolitan Mall, Saket, New Delhi","MGF Metropolitan Mall, Saket","MGF Metropolitan Mall, Saket, New Delhi",77.22012531,28.52937369,2200,Indian Rupees(Rs.),Yes,Yes,No,No,4,3,Yellow,Good,498
Gravies,New Delhi,"Adjacent Main Market, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.2067363,28.5568936,700,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,157
The Cake Factory,New Delhi,"14, Krishna Market, Near Desh Bandhu College, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25578561,28.54201092,400,Indian Rupees(Rs.),No,Yes,No,No,1,2,Red,Poor,19
Cooks Cafe - Jaypee Greens,Noida,"Jaypee Greens, Surajpur Kasna Road, Greater Noida, Noida","Jaypee Greens, Greater Noida, Noida","Jaypee Greens, Greater Noida, Noida, Noida",77.521526,28.464167,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3,Orange,Average,29
52 Janpath,New Delhi,"52, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2196331,28.627119899999997,1550,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,361
Mr.Hunger,New Delhi,"24B/8, Mall Road, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0937942,28.636839799999997,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,5
Ankit Fast Food Corner,New Delhi,"Opposite Sanjhi Rasoi, Dabri Road, Palam, New Delhi",Palam,"Palam, New Delhi",77.081824,28.5999471,200,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,5
The Cocktail House,New Delhi,"M-69, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.234278,28.5510276,2000,Indian Rupees(Rs.),Yes,No,No,No,4,3,Orange,Average,58
R. Ahmad Food,New Delhi,"Community Centre, New Friends Colony, New Delhi","Community Centre, New Friends Colony","Community Centre, New Friends Colony, New Delhi",77.26916899999999,28.562686,450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,11
China Kitchen,New Delhi,"Singhloa Marble Market, Main G.T Karnal Road, Narela, New Delhi",Narela,"Narela, New Delhi",77.12731652,28.84061467,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Royal Mart,Gurgaon,"Shop 96, Main Jharsa Road, Sector 15/1, Sector 15, Gurgaon",Sector 15,"Sector 15, Gurgaon",77.03909540000001,28.4544096,300,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,4
Masala Factory,New Delhi,"DE - 79, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.11541,28.646010999999998,500,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,18
Rapti Chinese Food,New Delhi,"Shop 27, C/4, Gautam Nagar, Near Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.2141542,28.561853499999998,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,35
Taste of Spice,New Delhi,"C-222, Lajpat Nagar 1, New Delhi",Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",77.2413122,28.578310700000003,400,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,0
Anand Dhaba,Faridabad,"DSS-38, Sector 21C Market, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",77.29633790000001,28.4298355,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Kofuku,New Delhi,"BG-09, Ansal Plaza Mall, August Kranti Marg, Khel Gaon Marg, New Delhi","Ansal Plaza Mall, Khel Gaon Marg","Ansal Plaza Mall, Khel Gaon Marg, New Delhi",77.22493695,28.56257437,1500,Indian Rupees(Rs.),No,Yes,No,No,3,4,Green,Very Good,46
Delight Food,Noida,"Shop 26, D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",0.0,0.0,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
Malo,Des Moines,"900 Mulberry Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.62789599999999,41.583309,25,Dollar($),No,No,No,No,2,3,Orange,Average,113
Cafe Cup of Life,Gurgaon,"6B, New Colony, Circular Road, Sector 7, Gurgaon",Sector 7,"Sector 7, Gurgaon",77.01625920000001,28.4681375,550,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,45
Hamoni Red: Play Cafe,Gurgaon,"CK Farm, Carterpuri Village, Sector 23A, Gurgaon, Sector 23, Gurgaon",Sector 23,"Sector 23, Gurgaon",77.0537818,28.500642,900,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,25
Burger Dominion,New Delhi,"G-5, Pankaj Plaza, Ground Floor, A Block, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.30654390000001,28.6596325,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,251
Muradabadi Chicken Biryani,New Delhi,"C-1/30, New Kondli, Near Mangal Bazar Chowk, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3335984,28.6054308,450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,28
Food For Thought,New Delhi,"14, Navjivan Vihar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2001377,28.5322332,700,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,55
Le Petit Cafe - The Lalit New Delhi,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.22762745,28.63113239,1600,Indian Rupees(Rs.),Yes,No,No,No,3,3,Orange,Average,31
Kallu Hot Zaika,New Delhi,"G-11, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.2054205,28.550530699999996,800,Indian Rupees(Rs.),No,Yes,No,No,2,2,Orange,Average,8
Hotel Green View Palace,Noida,"Plot 16-A, Hotel Green View Palace, Near Indus Valley School, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.35475075,28.61750372,700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
eastWEST - Radisson Hotel,Varanasi,"Radisson Hotel, The Mall Road, Nadesar, Varanasi","Radisson Hotel, Nadesar","Radisson Hotel, Nadesar, Varanasi",82.98080999999999,25.338373,600,Indian Rupees(Rs.),No,No,No,No,3,3,Orange,Average,34
Dhaba,New Delhi,"A-5, Vishal Enclave, Main Najafgarh Road, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1192322,28.6474348,1100,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,662
Vine - The St. Regis,Doha,"1st Floor, The St. Regis Hotel, Westbay, Doha","The St. Regis, Westbay","The St. Regis, Westbay, Doha",51.530127,25.350325,550,Qatari Rial(QR),No,No,No,No,4,4,Green,Very Good,67
Turning Point Fast Food,New Delhi,"Bawa's Arcade, Gopi Nath Bazar, Delhi Cantt., New Delhi",Delhi Cantt.,"Delhi Cantt., New Delhi",77.13251498,28.59696187,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
Chacha Shankar,New Delhi,"KP Block, Double Tank, Near Petrol Pump, City Park Hotel, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.14148229999999,28.7052826,650,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,29
Haldiram's,New Delhi,"FD-12, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21655529,28.52844757,350,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,229
Outer Limits Fun Zone,Pocatello,"1800 Garrett Way, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.459988,42.878077000000005,10,Dollar($),No,No,No,No,1,3,Yellow,Good,57
Sher -E- Punjab,New Delhi,"Shop 3, Main Road Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.2081917,28.560847499999998,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Aggarwal Sweets,New Delhi,"2, C Block Market, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.25664444,28.55948889,100,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,10
Tasty Tonight,New Delhi,"Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",0.0,0.0,1000,Indian Rupees(Rs.),No,No,No,No,3,3,Orange,Average,5
Twenty Four Seven,Noida,"RK Service Station, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3583449,28.5614837,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6
Cherry Fresh,New Delhi,"A-3, DDA market, Paschim Vihar, New Delhi",Paschim Vihar,"Paschim Vihar, New Delhi",77.1088139,28.670494199999997,200,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,21
Man Vs Food The Kitchen,New Delhi,"Shop 125, Defence Colony Flyover Complex, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",77.23834699999999,28.576813,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,9
Mithaas,Noida,"7th Floor, Amrapali Platinum Club, Sector 119, Near, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.400309,28.587932399999996,650,Indian Rupees(Rs.),No,No,No,No,2,2,Orange,Average,12
Mad Monkey,New Delhi,"Shop 3, H-15, Opposite NDPL Office, Vijay Nagar, New Delhi",Vijay Nagar,"Vijay Nagar, New Delhi",77.2050605,28.692649199999998,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3,Yellow,Good,344
The Drunk House,New Delhi,"A-15, 2nd Floor, Vishal Enclave, Najafgarh Road, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1204429,28.648061300000002,1300,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,289
Faasos,Gurgaon,"Shop E-220, Shushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon, Gurgaon",77.0788859,28.4609172,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,12
Mainland China,Noida,"Ground Floor, Plot K-1, Dharam Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32224539,28.57181745,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Yellow,Good,743
Sugarama Patisserie,New Delhi,"87, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2148724,28.5493235,500,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,292
Simple Restaurant,New Delhi,"39, Birbal Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2439728,28.5837347,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,15
Bon Bon Pastry Shop,Noida,"F-1, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32418898,28.57158307,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,213
Ramchandra Chinese Food,Gurgaon,"C-145, Vyapar Kendra, Palam Vihar, Gurgaon","Vyapar Kendra, Palam Vihar","Vyapar Kendra, Palam Vihar, Gurgaon",77.03098259999999,28.508564,250,Indian Rupees(Rs.),No,Yes,No,No,1,2,Orange,Average,10
Caffe Tonino,Gurgaon,"1st Floor, One Horizon Center, Golf Course Road, Gurgaon","One Horizon Center, Golf Course Road","One Horizon Center, Golf Course Road, Gurgaon",77.09741009999999,28.451130100000004,1400,Indian Rupees(Rs.),No,Yes,No,No,3,3,Yellow,Good,101
Apni Rasoi,New Delhi,"A-45/2, Swana Cinema Road Main Chowk, East Azad Nagar, Near Krishna Nagar, New Delhi",Krishna Nagar,"Krishna Nagar, New Delhi",77.284295,28.66551167,300,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,16
The Tangy Tomatoes,New Delhi,"20/14, Chhoti Subzi Mandi, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",77.0936598,28.6341679,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,32
Barbeque Nation,Nagpur,"2nd Floor, Eternity Mall, Amravati Road, Sitabuldi, Nagpur",Sitabuldi,"Sitabuldi, Nagpur",79.080247,21.143272,1600,Indian Rupees(Rs.),No,No,No,No,4,4,Dark Green,Excellent,226
China Town,New Delhi,"Basant Lok Market, Opposite Modern Bazar, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16399444,28.55882222,400,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,7
Baskin Robbins,Noida,"Near Theos/ HP Petrol Pump, Main Dadri Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.36076990000001,28.561367999999998,300,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,12
Keventers,New Delhi,"Shop 15, Community Centre, New Friends Colony, New Delhi",New Friends Colony,"New Friends Colony, New Delhi",77.2683973,28.5613147,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,13
Pind Balluchi,New Delhi,"4-B/16, Najafgarh Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.01175190000001,28.617963899999996,800,Indian Rupees(Rs.),Yes,No,No,No,2,0,White,Not rated,0
Matchbox,Gurgaon,"30, Ground Floor, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0626075,28.468226799999997,1500,Indian Rupees(Rs.),Yes,No,No,No,3,4,Dark Green,Excellent,245
Ashu Bhature Wala,New Delhi,"B-6/150, Sector 8, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.1252807,28.703972600000004,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,79
Tantrum Coffee Bar,New Delhi,"Near Nirman Vihar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.28681340000001,28.637843699999998,500,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,54
Caffï¿½ï¿½ La Poya,Noida,"7, Ashirwad Complex, Sector 104, Near Sector 110, Noida",Sector 110,"Sector 110, Noida",77.36602105,28.539317999999998,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Darjeeling Momos,New Delhi,"155, Near Sadhu Vaswani School, South Moti Bagh, Moti Bagh, New Delhi",Moti Bagh,"Moti Bagh, New Delhi",77.1706691,28.579968599999997,250,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,22
Valarmathi Kongunaatu Samayal,Coimbatore,"207/A, CSI Compound, Opposite Photo Centre, Race Course, Coimbatore",Race Course,"Race Course, Coimbatore",76.976268,11.001852,350,Indian Rupees(Rs.),No,No,No,No,2,4,Dark Green,Excellent,380
Dï¿½_veroï¿½ï¿½lu,Ankara,"Maltepe Mahallesi, Genï¿½_lik Caddesi, No 28, ï¿½ankaya, Ankara",Maltepe,"Maltepe, Ankara",32.84274167,39.92253611,70,Turkish Lira(TL),No,No,No,No,3,4,Green,Very Good,131
Wrapss,New Delhi,"B-1/8, Apsra Arcade, Near Karol Bagh Metro Station Gate 7, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18890373,28.64338136,350,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,64
6 Packs Momos,Noida,"Spice World Mall, Sector 25, Noida","Spice World Mall, Sector 25","Spice World Mall, Sector 25, Noida",77.3406022,28.586,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Changezi Chicken,New Delhi,"3614, N.S.Marg, Daryaganj, New Delhi",Daryaganj,"Daryaganj, New Delhi",77.2402908,28.643514500000002,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,519
Hong Kong Cafe,Albany,"2700 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2191,31.6156,25,Dollar($),No,No,No,No,2,3,Yellow,Good,88
Sapna Restaurant,New Delhi,"WZ 167 A, Arya Samaj Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0599045,28.6226053,200,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,3
Cafe Bethak,New Delhi,"2524, Ground Floor, Hudson Lane, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2043172,28.6949468,600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,76
Sahara Restaurant,New Delhi,"F-94, Katwaria Sarai, Near Panchayat Ghar, Qutab Institutional Area, New Delhi",Qutab Institutional Area,"Qutab Institutional Area, New Delhi",77.1863386,28.5418908,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
Wow! Momo,New Delhi,"Level 2, Food Capital, Worldmark 1, New Delhi","Worldmark 1, Aerocity","Worldmark 1, Aerocity, New Delhi",77.12179529,28.5503472,350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,8
Bunny Burgers,Gurgaon,"Shop 114-E, HUDA Market, Sector 56, Gurgaon",Sector 56,"Sector 56, Gurgaon",77.09916340000001,28.425159100000002,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,15
Sagar Ratna,New Delhi,"Ground Floor, Vasant Square Mall, Vasant Kunj, New Delhi","Vasant Square Mall, Vasant Kunj","Vasant Square Mall, Vasant Kunj, New Delhi",77.15664759999999,28.524981,600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,87
Cafe G - Crowne Plaza,Gurgaon,"Crowne Plaza, NH-8, Sector 29, Gurgaon","Crowne Plaza, Sector 29","Crowne Plaza, Sector 29, Gurgaon",77.0600891,28.4684326,3500,Indian Rupees(Rs.),Yes,No,No,No,4,3,Yellow,Good,181
Wraps Cafe,Noida,"L Block Market, Behind Metro Hospital, Sector 11, Noida",Sector 11,"Sector 11, Noida",77.33562380000001,28.5976592,400,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,2
Basil & Thyme,New Delhi,"28, Sunder Nagar Market, Sunder Nagar, New Delhi",Sunder Nagar,"Sunder Nagar, New Delhi",77.241099,28.601475800000003,2200,Indian Rupees(Rs.),Yes,No,No,No,4,3,Yellow,Good,127
Shri Radha Ki Rasoi,New Delhi,"Plot 1, Mohan Bhagwati Complex, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0347129,28.6196925,300,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,6
Urban Palate,New Delhi,"A-1, Shindi Colony, Naraina Vihar, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1350843,28.626792600000005,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Sagar Bar-Be Que,New Delhi,"Plot 1, 80, A Block, Krishna Market, Behind RK Ashram Metro Station, Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.21072584,28.64012372,500,Indian Rupees(Rs.),No,Yes,No,No,2,2,Orange,Average,37
Republic of Chicken,New Delhi,"251, Gujrawalan Town 3, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.1940755,28.6971907,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Pummy Restaurant,New Delhi,"L-3, Near MTNL Office, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3212477,28.681528600000004,500,Indian Rupees(Rs.),No,No,No,No,2,2,Orange,Average,14
Tandoori Junction,New Delhi,"C-79, Gopal Jee Road, Jhilmil Colony, Vivek Vihar, New Delhi",Vivek Vihar,"Vivek Vihar, New Delhi",77.31220789,28.66945735,300,Indian Rupees(Rs.),No,Yes,No,No,1,2,Red,Poor,10
Joost Juice Bar,Noida,"Shop 160, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3213883,28.564643100000005,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Food 24,New Delhi,"86, Kailash Colony, New Delhi",Kailash Colony,"Kailash Colony, New Delhi",77.24154809999999,28.555178899999998,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Spindrift,Mangalore,"5th Floor, Bharath Mall, Lalbagh, Mangalore",Lalbagh,"Lalbagh, Mangalore",0.0,0.0,700,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,156
Hyderabadi Dum Biryani,New Delhi,"24, DDA Market, Pocket 4, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29358397,28.60318802,650,Indian Rupees(Rs.),No,Yes,No,No,2,2,Orange,Average,60
Mughal Darbar,New Delhi,"21, NWA, Club Road, Punjabi Bagh Extension, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",77.12184951,28.66657825,650,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,150
Swad Mubarak,New Delhi,"Opposite ICICI Bank, Main Road, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.21554609999998,28.712588399999998,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,11
Funkey Monkey,Lakes Entrance,"26 Myer street, Lakes Entrance, VIC",Lakes Entrance,"Lakes Entrance, Lakes Entrance",147.9942247,-37.8783865,7,Dollar($),No,No,No,No,1,3,Yellow,Good,97
Remo's Maximilliano,Sandton,"Waterfall Corner Mall, Corner of Maxwell & Woodmead Drives, Woodmead, Sandton","Waterfall Corner Mall, Midrand","Waterfall Corner Mall, Midrand, Sandton",28.089878000000002,-26.021720000000002,360,Rand(R),No,No,No,No,4,3,Yellow,Good,390
Di Miso,Gurgaon,"11, Ground Floor, Global Foyer Mall, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road","Global Foyer Mall, Golf Course Road, Gurgaon",77.0946226,28.460546,1500,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,38
Aprazï¿½_vel,Rio de Janeiro,"Rua Aprazï¿½_vel, 62, Santa Teresa, Rio de Janeiro",Santa Teresa,"Santa Teresa, Rio de Janeiro",-43.18736944,-22.92481389,300,Brazilian Real(R$),No,No,No,No,4,4,Dark Green,Excellent,44
TabulaBeach Cafe,New Delhi,"The Village Restaurant Complex, Asiad Village, Khel Gaon Marg, New Delhi","The Village Restaurant Complex, Khel Gaon Marg","The Village Restaurant Complex, Khel Gaon Marg, New Delhi",77.21319100000001,28.5523566,1600,Indian Rupees(Rs.),Yes,No,No,No,3,3,Yellow,Good,637
Utopia,New Delhi,"Plot 7, Karkardooma Community Center, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.303195,28.648647399999998,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3,Orange,Average,286
